sample_idx,true_label,pred_T1,variance_T1,pred_T2,variance_T2,pred_T3,variance_T3,pred_T5,variance_T5,pred_T8,variance_T8,pred_T13,variance_T13,pred_T21,variance_T21
472,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,6e-06,open_leafless,2e-06
473,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,6e-06,open_leafless,1e-06,open_leafless,2e-06,open_leafless,1.2e-05,open_leafless,0.0
474,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
475,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,1e-06,open_leafless,2e-06,open_leafless,3e-06
476,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
477,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
478,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
479,open_leafless,open_leafless,,open_leafless,1e-06,open_leafless,6e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,4e-06,open_leafless,0.0
480,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
481,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
482,open_leafless,open_leafless,,open_leafless,0.00017,open_leafless,0.0,open_leafless,0.000108,open_leafless,0.000151,open_leafless,5.4e-05,open_leafless,0.000105
483,open_leafless,open_leafless,,open_leafless,9.5e-05,open_leafless,0.000373,open_leafless,0.000178,open_leafless,0.000201,open_leafless,0.001259,open_leafless,0.00193
484,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
485,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
486,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,6e-06,open_leafless,1.3e-05,open_leafless,2e-06,open_leafless,3e-06,open_leafless,3e-06
487,open_leafless,open_leafless,,open_leafless,0.035606,open_leafless,0.000129,open_leafless,0.003176,open_leafless,0.005623,open_leafless,0.002102,open_leafless,0.008922
488,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,3e-06,open_leafless,0.0
489,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,4e-06,open_leafless,2.8e-05,open_leafless,6e-05,open_leafless,0.000199,open_leafless,7.3e-05
490,open_leafless,open_leafless,,open_leafless,0.007607,open_leafless,0.11326,open_leafless,0.174389,open_leafless,0.398004,open_leafless,0.190959,open_leafless,0.408321
491,open_leafless,open_leafless,,open_leafless,0.000895,open_leafless,0.000386,open_leafless,0.00059,open_leafless,0.002731,open_leafless,0.000422,open_leafless,0.004939
492,open_leafless,open_leafless,,open_leafless,0.027888,open_leafless,0.000827,open_leafless,0.000463,open_leafless,0.022455,open_leafless,0.009618,open_leafless,0.004662
493,open_leafless,open,,open_leafless,0.022268,open,0.955876,open_leafless,0.461508,open_leafless,0.556771,open_leafless,0.394613,open_leafless,0.328907
494,open_leafless,open_leafless,,open_leafless,8e-06,open_leafless,0.006888,open_leafless,9e-06,open_leafless,2e-06,open_leafless,1e-06,open_leafless,1.2e-05
495,open_leafless,open_leafless,,open_leafless,7e-06,open_leafless,1.4e-05,open_leafless,0.000456,open_leafless,4.2e-05,open_leafless,4.6e-05,open_leafless,0.000325
496,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
497,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,3e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,4e-06
498,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.000288,open_leafless,4e-06,open_leafless,1e-06,open_leafless,0.0,open_leafless,0.0
499,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,6e-06,open_leafless,1.4e-05,open_leafless,1e-06,open_leafless,2e-06,open_leafless,6e-06
500,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,1e-06,open_leafless,1e-06,open_leafless,0.0
501,open_leafless,open_leafless,,open_leafless,1.4e-05,open_leafless,0.0,open_leafless,2e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
502,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
503,open_leafless,open_leafless,,open_leafless,0.000776,open_leafless,4e-06,open_leafless,7.1e-05,open_leafless,8e-06,open_leafless,2e-05,open_leafless,2.4e-05
504,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.000633,open_leafless,4.4e-05,open_leafless,9.1e-05,open_leafless,1e-05,open_leafless,0.000522
505,open_leafless,open_leafless,,open_leafless,3e-06,open_leafless,0.00048,open_leafless,0.00013,open_leafless,5.1e-05,open_leafless,0.000226,open_leafless,0.000213
506,open_leafless,open_leafless,,open_leafless,2.7e-05,open_leafless,0.000441,open_leafless,0.007343,open_leafless,0.00105,open_leafless,0.001251,open_leafless,0.033271
507,open_leafless,open_leafless,,open_leafless,1e-05,open_leafless,7.4e-05,open_leafless,0.000227,open_leafless,1.1e-05,open_leafless,7e-05,open_leafless,0.000169
508,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
509,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
510,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,5e-06
511,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
512,open_leafless,open_leafless,,open_leafless,2e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,2e-06,open_leafless,2e-06,open_leafless,1.2e-05
513,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
514,open_leafless,open_leafless,,open_leafless,3e-06,open_leafless,4e-06,open_leafless,0.001929,open_leafless,0.000176,open_leafless,2.1e-05,open_leafless,0.000114
515,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0
516,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06
517,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
518,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
519,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,3e-06,open_leafless,0.0,open_leafless,0.0
520,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06
521,open_leafless,open_leafless,,open_leafless,0.000567,open_leafless,0.160099,open_leafless,0.001253,open_leafless,0.016632,open_leafless,0.007915,open_leafless,0.004707
522,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
523,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,7.3e-05,open_leafless,1.1e-05,open_leafless,4.4e-05,open_leafless,0.000299,open_leafless,0.000209
524,open_leafless,open_leafless,,open_leafless,0.003036,open_leafless,0.000148,open_leafless,0.000286,open_leafless,0.034503,open_leafless,0.001256,open_leafless,0.002146
525,open_leafless,open,,open,0.002918,open,0.0124,open,0.036663,open,0.007815,open,0.040147,open,0.064395
526,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,2.9e-05,open_leafless,0.0,open_leafless,0.0,open_leafless,6e-06
527,open_leafless,open_leafless,,open_leafless,6.2e-05,open_leafless,0.492153,open_leafless,0.039106,open_leafless,0.076289,open_leafless,0.149366,open_leafless,0.099911
528,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,2e-06,open_leafless,1e-06,open_leafless,1e-06
529,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,5e-06,open_leafless,1e-06,open_leafless,0.00012,open_leafless,5e-06
530,open_leafless,open_leafless,,open_leafless,0.000389,open_leafless,0.000196,open_leafless,0.000466,open_leafless,0.001205,open_leafless,0.004235,open_leafless,0.000621
531,open_leafless,open_leafless,,open_leafless,2.9e-05,open_leafless,0.000222,open_leafless,0.098588,open_leafless,0.028823,open_leafless,0.167865,open_leafless,0.097838
532,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,0.0
533,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
534,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
535,open_leafless,open_leafless,,open_leafless,8e-06,open_leafless,0.0,open_leafless,1e-06,open_leafless,1.3e-05,open_leafless,1e-06,open_leafless,0.000174
536,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
537,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,1e-05,open_leafless,2e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
538,open_leafless,sparse_leafless,,sparse_leafless,0.152608,sparse_leafless,0.246713,sparse_leafless,0.292499,sparse_leafless,0.136804,sparse_leafless,0.170198,sparse_leafless,0.033714
539,open_leafless,open_leafless,,open_leafless,1e-06,open_leafless,9e-06,open_leafless,8.4e-05,open_leafless,0.000104,open_leafless,3e-05,open_leafless,0.000176
540,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
541,open_leafless,open_leafless,,open_leafless,2e-06,open_leafless,5e-06,open_leafless,1.3e-05,open_leafless,7.1e-05,open_leafless,4e-06,open_leafless,5.9e-05
542,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
543,open_leafless,open_leafless,,open_leafless,0.206652,open_leafless,0.002973,open_leafless,0.040196,open_leafless,0.04269,open_leafless,0.095532,open_leafless,0.100995
544,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,1.6e-05,open_leafless,1.9e-05
545,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
546,open_leafless,open_leafless,,open_leafless,0.022885,open_leafless,0.01588,open_leafless,0.04236,open_leafless,0.000209,open_leafless,0.00401,open_leafless,0.002236
547,open_leafless,open_leafless,,open_leafless,0.006668,open_leafless,0.001029,open_leafless,0.000463,open_leafless,0.04726,open_leafless,0.019735,open_leafless,0.001388
548,open_leafless,open_leafless,,open_leafless,9.5e-05,open_leafless,5.6e-05,open_leafless,0.000139,open_leafless,4.5e-05,open_leafless,0.000488,open_leafless,0.001304
549,open_leafless,open_leafless,,open_leafless,4e-06,open_leafless,0.000835,open_leafless,1.2e-05,open_leafless,0.000222,open_leafless,1.3e-05,open_leafless,0.00022
550,open_leafless,open_leafless,,open_leafless,0.030199,open_leafless,0.065867,open_leafless,0.054173,open_leafless,0.175777,open_leafless,0.121387,open_leafless,0.167943
551,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
552,open_leafless,open_leafless,,open_leafless,1e-06,open_leafless,8e-06,open_leafless,0.004278,open_leafless,3.5e-05,open_leafless,0.000667,open_leafless,0.001232
553,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
554,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,2e-06,open_leafless,8e-06,open_leafless,2.4e-05
555,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,0.0
556,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
557,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
558,open_leafless,open_leafless,,open_leafless,0.000123,open_leafless,0.071344,open_leafless,0.22811,open_leafless,0.048037,open_leafless,0.113023,open_leafless,0.199594
559,open_leafless,open_leafless,,open_leafless,0.016277,open_leafless,0.000747,open_leafless,0.170638,open_leafless,0.003433,open_leafless,0.008855,open_leafless,0.001064
560,open_leafless,open_leafless,,open_leafless,6e-06,open_leafless,0.001993,open_leafless,4.5e-05,open_leafless,0.000484,open_leafless,7.9e-05,open_leafless,0.001467
561,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,2.5e-05,open_leafless,2.1e-05,open_leafless,1e-06,open_leafless,1e-05,open_leafless,0.000194
562,open_leafless,open_leafless,,open_leafless,0.003613,open_leafless,0.024416,open_leafless,0.060035,open_leafless,0.000103,open_leafless,0.002135,open_leafless,0.00636
563,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
564,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,6e-06,open_leafless,0.0,open_leafless,0.0
565,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
566,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
567,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,1e-06,open_leafless,1e-05,open_leafless,0.0,open_leafless,0.000158,open_leafless,3.9e-05
568,open_leafless,open_leafless,,open,0.042724,open_leafless,0.009454,open_leafless,0.059902,open,0.224153,open,0.259496,open_leafless,0.490826
569,open_leafless,open_leafless,,open_leafless,8.8e-05,open_leafless,0.000318,open_leafless,0.076592,open_leafless,0.009327,open_leafless,0.0092,open_leafless,0.005466
570,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
571,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,2e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,2e-06
572,open_leafless,open_leafless,,open_leafless,0.005713,open_leafless,0.406393,open_leafless,0.0924,open_leafless,0.323991,open_leafless,0.269567,open_leafless,0.201149
573,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0
574,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
575,open_leafless,open_leafless,,open_leafless,1.8e-05,open_leafless,3e-06,open_leafless,2e-06,open_leafless,4.9e-05,open_leafless,3.8e-05,open_leafless,0.000135
576,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
577,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,1.2e-05,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06
578,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0
579,open_leafless,open_leafless,,open_leafless,0.00023,open_leafless,2.4e-05,open_leafless,1.1e-05,open_leafless,7.1e-05,open_leafless,9.8e-05,open_leafless,4e-05
580,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
581,open_leafless,open_leafless,,open_leafless,1.1e-05,open_leafless,0.013429,open_leafless,0.034571,open_leafless,0.026493,open_leafless,0.024261,open_leafless,0.022344
582,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
583,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,2e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
584,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,2e-06,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0
585,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
586,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
587,open_leafless,open_leafless,,open_leafless,0.000226,open_leafless,1.2e-05,open_leafless,0.001517,open_leafless,8.2e-05,open_leafless,0.000475,open_leafless,6.7e-05
588,open_leafless,open_leafless,,open_leafless,0.626628,open_leafless,0.059258,open_leafless,0.508811,open_leafless,0.362954,open_leafless,0.057558,open_leafless,0.126538
589,open_leafless,open_leafless,,open_leafless,1.9e-05,open_leafless,6e-06,open_leafless,0.000167,open_leafless,1.2e-05,open_leafless,6e-06,open_leafless,3e-06
590,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,8e-06,open_leafless,2e-06
591,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
592,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
593,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
594,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
595,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
596,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
597,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,2e-06,open_leafless,0.0,open_leafless,0.0
598,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
599,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,8e-06,open_leafless,3e-06,open_leafless,7.4e-05,open_leafless,2e-06,open_leafless,1.2e-05
600,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06
601,open_leafless,open_leafless,,open_leafless,1e-06,open_leafless,2e-06,open_leafless,1e-06,open_leafless,2.4e-05,open_leafless,7e-06,open_leafless,2.5e-05
602,open_leafless,sparse_leafless,,sparse_leafless,2e-06,sparse_leafless,0.000393,sparse_leafless,5.7e-05,sparse_leafless,1.1e-05,sparse_leafless,0.024066,sparse_leafless,0.018544
603,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
604,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,1e-06,open_leafless,4e-06
605,open_leafless,open_leafless,,open_leafless,2e-06,open_leafless,1.6e-05,open_leafless,4.5e-05,open_leafless,0.000479,open_leafless,7.5e-05,open_leafless,3.3e-05
606,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,9.9e-05,open_leafless,0.000188,open_leafless,4.2e-05,open_leafless,3e-06,open_leafless,4.6e-05
607,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,1e-06,open_leafless,1e-06,open_leafless,6e-06,open_leafless,1e-06,open_leafless,0.0
608,open_leafless,open_leafless,,open_leafless,1.1e-05,open_leafless,0.00243,open_leafless,0.000378,open_leafless,0.000628,open_leafless,0.000514,open_leafless,0.00127
609,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,3e-06,open_leafless,3e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
610,open_leafless,open_leafless,,open_leafless,1e-06,open_leafless,0.000101,open_leafless,4e-06,open_leafless,6e-06,open_leafless,0.001097,open_leafless,4e-06
611,open_leafless,open_leafless,,open_leafless,1e-06,open_leafless,0.0,open_leafless,4e-06,open_leafless,1e-06,open_leafless,0.0,open_leafless,6e-06
612,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
613,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
614,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
615,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
616,open_leafless,open_leafless,,open_leafless,0.000234,open_leafless,0.003969,open_leafless,0.000478,open_leafless,0.007956,open_leafless,0.008238,open_leafless,0.001829
617,open_leafless,open,,open,3e-06,open,0.0046,open,0.045272,open,0.075428,open,0.080252,open,0.091631
618,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,1e-06
619,open_leafless,open_leafless,,open_leafless,5e-06,open_leafless,0.000229,open_leafless,0.018968,open_leafless,0.000401,open_leafless,0.000303,open_leafless,0.001069
620,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
621,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
622,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
623,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
624,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
625,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
626,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
627,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
628,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
629,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
630,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
631,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
632,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
633,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
634,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
635,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
636,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
637,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
638,open_leafless,open_leafless,,open_leafless,0.000154,open_leafless,0.158306,open_leafless,0.092081,open_leafless,0.003454,open_leafless,0.057278,open_leafless,0.005786
639,open_leafless,open_leafless,,open_leafless,0.000133,open_leafless,0.000146,open_leafless,0.0023,open_leafless,0.000381,open_leafless,0.005805,open_leafless,0.001006
640,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,1e-06,open_leafless,3e-06,open_leafless,1e-06
641,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
642,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
643,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
644,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
645,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
646,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
647,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
648,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
