sample_idx,true_label,pred_T1,variance_T1,pred_T2,variance_T2,pred_T3,variance_T3,pred_T5,variance_T5,pred_T8,variance_T8,pred_T13,variance_T13,pred_T21,variance_T21
480,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
481,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
482,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
483,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
484,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
485,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
486,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
487,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
488,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
489,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
490,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
491,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
492,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
493,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
494,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
495,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,1e-06,open_leafless,1e-06,open_leafless,4e-06,open_leafless,1e-06,open_leafless,3e-06
496,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
497,open_leafless,open_leafless,,open_leafless,1e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,2.2e-05,open_leafless,1e-06,open_leafless,2e-06
498,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
499,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
500,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
501,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
502,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
503,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
504,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
505,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
506,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
507,open_leafless,open_leafless,,open_leafless,0.000882,open_leafless,0.037594,open_leafless,0.029966,open_leafless,0.00815,open_leafless,0.044735,open_leafless,0.026969
508,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
509,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
510,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
511,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
512,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
513,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
514,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
515,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
516,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
517,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
518,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
519,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
520,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
521,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
522,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
523,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
524,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
525,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
526,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
527,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
528,open_leafless,open_leafless,,open_leafless,5e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,1e-06,open_leafless,4e-06
529,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
530,open_leafless,sparse_leafless,,sparse_leafless,0.001242,sparse_leafless,0.133446,sparse_leafless,0.286812,sparse_leafless,0.193182,sparse_leafless,0.192445,sparse_leafless,0.160528
531,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
532,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
533,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
534,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
535,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
536,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
537,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
538,open_leafless,sparse_leafless,,sparse_leafless,0.000511,sparse_leafless,0.034029,sparse_leafless,0.032328,sparse_leafless,0.005693,sparse_leafless,0.013601,sparse_leafless,0.007059
539,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
540,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
541,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
542,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
543,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
544,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
545,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
546,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
547,open_leafless,open_leafless,,open_leafless,1e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
548,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
549,open_leafless,open_leafless,,open_leafless,0.001177,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,2e-06,open_leafless,1e-06
550,open_leafless,sparse_leafless,,sparse_leafless,0.003737,sparse_leafless,0.077067,sparse_leafless,0.021957,sparse_leafless,0.016948,sparse_leafless,0.021416,sparse_leafless,0.032556
551,open_leafless,open_leafless,,open_leafless,7.7e-05,open_leafless,2.8e-05,open_leafless,0.000307,open_leafless,5.6e-05,open_leafless,0.000589,open_leafless,0.000168
552,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
553,open_leafless,open_leafless,,open_leafless,1.6e-05,open_leafless,7e-06,open_leafless,4e-06,open_leafless,1e-06,open_leafless,5e-06,open_leafless,9e-06
554,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
555,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
556,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
557,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,2e-05
558,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
559,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
560,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
561,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
562,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
563,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
564,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
565,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
566,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
567,open_leafless,open_leafless,,open_leafless,0.000143,open_leafless,0.000428,open_leafless,5.1e-05,open_leafless,0.013257,open_leafless,0.000162,open_leafless,0.000785
568,open_leafless,open_leafless,,open_leafless,4.4e-05,open_leafless,0.000394,open_leafless,0.002922,open_leafless,0.0015,open_leafless,0.004085,open_leafless,0.002849
569,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
570,open_leafless,open_leafless,,open_leafless,1.9e-05,open_leafless,0.017429,open_leafless,0.004139,open_leafless,0.036593,open_leafless,0.417456,open_leafless,0.067349
571,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
572,open_leafless,open_leafless,,open_leafless,0.143829,open_leafless,0.007605,open_leafless,0.024856,open_leafless,0.002854,open_leafless,0.224289,open_leafless,0.017138
573,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
574,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
575,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
576,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
577,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,6e-06,open_leafless,0.0,open_leafless,5e-06
578,open_leafless,open,,open,0.280514,open,0.725429,open,0.012072,open,0.122102,open,0.231887,open,0.215269
579,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
580,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
581,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
582,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
583,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
584,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
585,open_leafless,open_leafless,,open_leafless,2e-06,open_leafless,0.0,open_leafless,1.4e-05,open_leafless,0.000167,open_leafless,0.000472,open_leafless,4.6e-05
586,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
587,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
588,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
589,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-05,open_leafless,1e-06,open_leafless,0.0
590,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
591,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0
592,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
593,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
594,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
595,open_leafless,open_leafless,,open_leafless,1.3e-05,open_leafless,0.0,open_leafless,2e-06,open_leafless,4e-06,open_leafless,1e-06,open_leafless,1.5e-05
596,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
597,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,0.0
598,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
599,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
600,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
601,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,2e-06,open_leafless,1e-06,open_leafless,4e-06
602,open_leafless,sparse_leafless,,sparse_leafless,5e-06,sparse_leafless,8e-06,sparse_leafless,0.000376,sparse_leafless,0.000127,sparse_leafless,3.3e-05,sparse_leafless,0.00075
603,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
604,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
605,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,1e-06,open_leafless,0.0
606,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
607,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
608,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
609,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
610,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,0.0
611,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
612,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
613,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
614,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,4e-06
615,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
616,open_leafless,open_leafless,,open_leafless,0.004441,open_leafless,0.00015,open_leafless,0.001181,open_leafless,0.007587,open_leafless,0.001616,open_leafless,0.006758
617,open_leafless,open,,open,3.6e-05,open,0.00061,open,0.005062,open,0.002423,open,0.000432,open,0.002769
618,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
619,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
620,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0,open_leafless,2.8e-05
621,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,2e-06,open_leafless,2e-06,open_leafless,1e-06
622,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
623,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
624,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
625,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
626,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,3e-06,open_leafless,0.0,open_leafless,1e-06
627,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,1e-06,open_leafless,0.0
628,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,1e-06,open_leafless,6.2e-05,open_leafless,2e-06,open_leafless,7e-06,open_leafless,0.000697
629,open_leafless,open_leafless,,open_leafless,0.001891,open_leafless,0.002958,open_leafless,0.002462,open_leafless,0.002334,open_leafless,0.024932,open_leafless,0.007047
630,open_leafless,open_leafless,,open_leafless,1e-06,open_leafless,1.1e-05,open_leafless,2.7e-05,open_leafless,1.2e-05,open_leafless,0.000139,open_leafless,1e-06
631,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
632,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
633,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
634,open_leafless,open_leafless,,open_leafless,1.2e-05,open_leafless,9.1e-05,open_leafless,0.000448,open_leafless,0.000579,open_leafless,5.1e-05,open_leafless,7.3e-05
635,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
636,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
637,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,3e-06,open_leafless,0.0
638,open_leafless,open_leafless,,open_leafless,0.000338,open_leafless,0.002404,open_leafless,0.008623,open_leafless,0.000566,open_leafless,0.007486,open_leafless,0.004679
639,open_leafless,open_leafless,,open_leafless,0.159519,open_leafless,0.031688,open_leafless,0.205303,open_leafless,0.078169,open_leafless,0.045515,open_leafless,0.135571
640,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
641,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
642,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
643,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
644,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
645,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
646,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
647,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
648,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
649,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
650,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
651,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
652,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
653,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
654,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,2e-06,open_leafless,1e-06,open_leafless,0.0,open_leafless,0.0,open_leafless,3e-06
655,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
656,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
657,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
658,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
659,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
660,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
661,open_leafless,open_leafless,,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0,open_leafless,0.0
