flight,frame,class_id,species,txt_x1,txt_y1,txt_x2,txt_y2,txt_h,txt_w
189,1362,10,Cervus elaphus (Red deer),756,358,795,398,39,39
189,1362,10,Cervus elaphus (Red deer),815,786,862,826,40,47
189,1375,10,Cervus elaphus (Red deer),659,624,704,665,40,44
189,1375,4,Cervus elaphus (Red deer),715,719,753,752,32,38
189,1375,9,Cervus elaphus (Red deer),805,807,852,847,39,46
189,1375,7,Cervus elaphus (Red deer),742,381,786,423,41,43
189,1395,10,Cervus elaphus (Red deer),638,657,689,700,42,50
189,1395,4,Cervus elaphus (Red deer),696,754,735,786,32,39
189,1395,9,Cervus elaphus (Red deer),787,839,836,878,39,48
189,1395,7,Cervus elaphus (Red deer),726,422,766,460,38,39
189,1396,9,Cervus elaphus (Red deer),638,662,685,703,40,47
189,1396,3,Cervus elaphus (Red deer),694,756,734,790,33,40
189,1396,9,Cervus elaphus (Red deer),786,842,835,882,40,48
189,1396,7,Cervus elaphus (Red deer),724,426,765,466,40,40
189,1415,9,Cervus elaphus (Red deer),622,696,670,737,40,48
189,1415,3,Cervus elaphus (Red deer),678,789,718,823,33,40
189,1415,9,Cervus elaphus (Red deer),768,871,820,911,39,51
189,1415,7,Cervus elaphus (Red deer),708,464,745,502,38,37
189,1426,9,Cervus elaphus (Red deer),614,715,660,756,40,45
189,1426,3,Cervus elaphus (Red deer),670,808,708,841,32,38
189,1426,7,Cervus elaphus (Red deer),698,484,736,522,37,37
189,1426,9,Cervus elaphus (Red deer),938,842,979,878,35,41
189,1456,9,Cervus elaphus (Red deer),589,774,632,812,37,43
189,1456,3,Cervus elaphus (Red deer),637,862,678,894,31,41
189,1456,7,Cervus elaphus (Red deer),666,546,704,582,36,38
189,1456,3,Cervus elaphus (Red deer),906,897,946,922,25,39
189,1460,9,Cervus elaphus (Red deer),585,779,627,817,37,42
189,1460,7,Cervus elaphus (Red deer),662,551,700,587,36,38
189,1480,9,Cervus elaphus (Red deer),563,792,607,829,36,43
189,1480,7,Cervus elaphus (Red deer),643,564,679,601,36,36
189,1510,9,Cervus elaphus (Red deer),509,778,554,819,41,45
189,1510,7,Cervus elaphus (Red deer),588,552,627,589,36,38
189,1510,3,Cervus elaphus (Red deer),559,867,600,899,32,41
189,1550,9,Cervus elaphus (Red deer),406,757,450,797,39,43
189,1550,7,Cervus elaphus (Red deer),484,526,524,565,38,39
189,1550,3,Cervus elaphus (Red deer),458,849,501,883,34,42
189,1572,7,Cervus elaphus (Red deer),433,513,472,552,38,39
189,1572,7,Cervus elaphus (Red deer),408,838,452,874,36,44
189,1572,7,Cervus elaphus (Red deer),355,746,400,786,40,45
189,1580,9,Cervus elaphus (Red deer),332,740,377,780,39,44
189,1580,7,Cervus elaphus (Red deer),413,507,450,544,37,37
189,1580,3,Cervus elaphus (Red deer),387,833,432,869,36,45
189,1640,9,Cervus elaphus (Red deer),183,709,228,749,39,45
189,1640,7,Cervus elaphus (Red deer),260,464,299,506,41,38
189,1680,9,Cervus elaphus (Red deer),100,689,147,732,43,47
189,1680,7,Cervus elaphus (Red deer),173,444,211,484,40,37
189,1680,3,Cervus elaphus (Red deer),163,788,203,821,33,40
189,1680,3,Cervus elaphus (Red deer),457,830,496,868,37,38
189,1710,9,Cervus elaphus (Red deer),37,673,85,718,44,48
189,1710,7,Cervus elaphus (Red deer),109,426,147,467,41,38
189,1710,3,Cervus elaphus (Red deer),102,776,144,809,33,42
189,1710,14,Cervus elaphus (Red deer),220,866,274,907,40,54
189,1710,3,Cervus elaphus (Red deer),397,817,437,857,40,39
189,1722,9,Cervus elaphus (Red deer),11,668,62,714,46,50
189,1722,9,Cervus elaphus (Red deer),82,420,121,461,41,38
189,1722,9,Cervus elaphus (Red deer),198,861,249,901,40,50
189,1722,9,Cervus elaphus (Red deer),376,812,414,852,39,37
189,1722,9,Cervus elaphus (Red deer),76,770,119,804,33,42
189,1735,7,Cervus elaphus (Red deer),55,411,94,453,42,39
189,1735,3,Cervus elaphus (Red deer),48,765,92,799,34,44
189,1735,14,Cervus elaphus (Red deer),172,856,224,897,40,52
189,1735,3,Cervus elaphus (Red deer),350,807,387,846,39,37
189,1761,14,Cervus elaphus (Red deer),119,845,172,888,43,52
189,1764,14,Cervus elaphus (Red deer),113,844,167,886,41,53
189,1782,3,Cervus elaphus (Red deer),76,837,131,879,41,54
189,1829,3,Cervus elaphus (Red deer),150,765,187,802,37,36
189,8012,9,Cervus elaphus (Red deer),912,102,942,144,41,29
189,8025,3,Cervus elaphus (Red deer),911,114,939,152,38,27
189,8032,3,Cervus elaphus (Red deer),908,122,936,157,35,28
189,8052,3,Cervus elaphus (Red deer),891,146,924,190,43,33
189,8072,3,Cervus elaphus (Red deer),866,192,902,239,47,36
189,8185,3,Cervus elaphus (Red deer),763,411,800,457,45,37
189,8215,3,Cervus elaphus (Red deer),739,439,775,479,40,35
189,8235,3,Cervus elaphus (Red deer),728,441,761,479,37,33
189,8285,3,Cervus elaphus (Red deer),637,418,668,457,38,31
189,8325,9,Cervus elaphus (Red deer),560,400,593,439,39,33
189,8375,9,Cervus elaphus (Red deer),466,371,497,412,40,30
189,8425,9,Cervus elaphus (Red deer),367,347,401,390,43,33
189,8495,9,Cervus elaphus (Red deer),225,312,257,353,41,32
189,8525,9,Cervus elaphus (Red deer),160,296,195,338,42,35
189,8565,9,Cervus elaphus (Red deer),78,274,115,318,43,37
189,8585,9,Cervus elaphus (Red deer),36,257,77,302,45,40
189,10054,1,Cervus elaphus (Red deer),26,653,65,688,34,38
189,10084,1,Cervus elaphus (Red deer),81,678,120,704,25,38
189,10091,1,Cervus elaphus (Red deer),92,678,129,701,23,37
189,10141,10,Cervus elaphus (Red deer),289,624,328,658,34,39
189,10151,10,Cervus elaphus (Red deer),309,629,348,662,33,38
189,10161,10,Cervus elaphus (Red deer),329,636,368,666,29,38
189,10171,10,Cervus elaphus (Red deer),347,636,392,674,37,45
190,0,9,Cervus elaphus (Red deer),493,144,542,189,45,49
190,19,9,Cervus elaphus (Red deer),449,132,499,178,45,50
190,100,9,Cervus elaphus (Red deer),284,102,319,154,52,35
190,124,9,Cervus elaphus (Red deer),207,135,264,180,45,56
190,134,9,Cervus elaphus (Red deer),174,149,227,185,36,53
190,134,9,Cervus elaphus (Red deer),214,116,262,162,46,47
190,144,9,Cervus elaphus (Red deer),139,150,197,195,45,58
190,144,9,Cervus elaphus (Red deer),187,125,240,173,48,53
190,164,9,Cervus elaphus (Red deer),144,137,198,188,51,54
190,164,9,Cervus elaphus (Red deer),89,159,145,205,46,55
190,184,9,Cervus elaphus (Red deer),98,148,157,204,55,59
190,184,9,Cervus elaphus (Red deer),45,174,91,216,42,46
190,204,9,Cervus elaphus (Red deer),56,166,113,219,53,56
190,204,9,Cervus elaphus (Red deer),0,187,43,231,44,43
190,209,9,Cervus elaphus (Red deer),44,168,102,224,55,58
190,241,9,Cervus elaphus (Red deer),0,192,34,255,63,34
190,615,9,Cervus elaphus (Red deer),76,453,126,497,44,49
190,679,9,Cervus elaphus (Red deer),216,491,263,534,42,46
190,679,9,Cervus elaphus (Red deer),138,488,187,535,46,48
190,726,9,Cervus elaphus (Red deer),240,519,286,563,44,46
190,726,9,Cervus elaphus (Red deer),319,520,364,562,41,45
190,726,14,Cervus elaphus (Red deer),83,463,144,515,51,61
190,786,14,Cervus elaphus (Red deer),208,497,268,547,50,60
190,786,9,Cervus elaphus (Red deer),367,551,411,595,43,44
190,786,9,Cervus elaphus (Red deer),447,554,488,594,40,41
190,826,14,Cervus elaphus (Red deer),296,521,355,570,49,58
190,826,9,Cervus elaphus (Red deer),453,573,499,618,44,45
190,826,9,Cervus elaphus (Red deer),533,578,575,619,41,42
190,866,14,Cervus elaphus (Red deer),382,543,437,591,47,54
190,866,9,Cervus elaphus (Red deer),535,592,581,640,47,46
190,866,9,Cervus elaphus (Red deer),616,599,660,645,46,43
190,896,14,Cervus elaphus (Red deer),441,559,496,604,45,54
190,896,9,Cervus elaphus (Red deer),595,610,642,654,43,46
190,896,9,Cervus elaphus (Red deer),676,615,717,658,43,40
190,936,14,Cervus elaphus (Red deer),522,577,576,625,47,54
190,936,9,Cervus elaphus (Red deer),675,627,722,673,45,46
190,936,9,Cervus elaphus (Red deer),755,633,800,680,46,45
190,956,14,Cervus elaphus (Red deer),559,587,614,633,46,54
190,956,9,Cervus elaphus (Red deer),713,638,760,683,45,46
190,956,9,Cervus elaphus (Red deer),796,646,836,691,44,39
190,976,14,Cervus elaphus (Red deer),598,598,653,644,45,54
190,976,9,Cervus elaphus (Red deer),750,646,799,693,46,49
190,976,9,Cervus elaphus (Red deer),836,661,885,706,45,49
190,976,9,Cervus elaphus (Red deer),512,128,551,169,41,38
190,996,14,Cervus elaphus (Red deer),636,608,690,653,44,53
190,996,9,Cervus elaphus (Red deer),788,655,834,698,43,45
190,996,9,Cervus elaphus (Red deer),877,678,930,723,45,53
190,996,9,Cervus elaphus (Red deer),552,139,593,182,42,41
190,1026,14,Cervus elaphus (Red deer),692,621,744,665,43,51
190,1026,9,Cervus elaphus (Red deer),841,666,890,714,47,48
190,1026,9,Cervus elaphus (Red deer),612,158,653,201,42,40
190,1033,14,Cervus elaphus (Red deer),705,624,758,669,44,53
190,1033,9,Cervus elaphus (Red deer),855,669,902,717,47,47
190,1033,9,Cervus elaphus (Red deer),626,161,668,204,43,42
190,1063,14,Cervus elaphus (Red deer),760,636,813,682,45,53
190,1063,9,Cervus elaphus (Red deer),907,681,958,729,47,50
190,1063,9,Cervus elaphus (Red deer),685,177,730,223,46,44
190,1089,14,Cervus elaphus (Red deer),808,649,858,692,43,50
190,1089,9,Cervus elaphus (Red deer),736,193,780,237,44,43
190,1101,14,Cervus elaphus (Red deer),835,653,889,699,45,53
190,1101,9,Cervus elaphus (Red deer),769,203,811,246,43,41
190,1102,14,Cervus elaphus (Red deer),857,666,911,710,43,53
190,1102,9,Cervus elaphus (Red deer),792,216,835,260,43,42
190,1132,14,Cervus elaphus (Red deer),868,685,921,728,42,52
190,1132,9,Cervus elaphus (Red deer),804,238,848,283,44,43
190,1162,14,Cervus elaphus (Red deer),849,721,901,766,44,51
190,1162,9,Cervus elaphus (Red deer),785,286,828,327,41,42
190,1192,14,Cervus elaphus (Red deer),824,777,876,821,43,51
190,1192,9,Cervus elaphus (Red deer),760,351,800,391,40,40
190,1212,14,Cervus elaphus (Red deer),808,810,861,851,41,52
190,1212,9,Cervus elaphus (Red deer),742,389,783,429,39,40
190,1232,14,Cervus elaphus (Red deer),793,842,845,883,40,51
190,1232,9,Cervus elaphus (Red deer),726,428,765,468,39,39
190,1232,9,Cervus elaphus (Red deer),932,885,980,921,35,48
190,1242,14,Cervus elaphus (Red deer),786,858,836,898,39,49
190,1242,9,Cervus elaphus (Red deer),717,446,757,486,39,40
190,1258,9,Cervus elaphus (Red deer),703,474,744,516,41,41
190,1278,9,Cervus elaphus (Red deer),686,512,727,551,39,40
190,1308,9,Cervus elaphus (Red deer),658,554,697,593,39,39
190,1328,9,Cervus elaphus (Red deer),648,561,685,598,36,37
190,1338,9,Cervus elaphus (Red deer),637,560,675,596,35,38
190,1358,9,Cervus elaphus (Red deer),604,551,641,588,36,36
190,1418,9,Cervus elaphus (Red deer),487,524,525,562,37,38
190,1478,9,Cervus elaphus (Red deer),371,498,409,536,38,38
190,1538,9,Cervus elaphus (Red deer),250,468,290,507,39,40
190,1588,9,Cervus elaphus (Red deer),144,442,184,482,40,40
190,1608,9,Cervus elaphus (Red deer),101,433,140,472,39,39
190,1608,14,Cervus elaphus (Red deer),218,869,273,910,41,55
190,1638,9,Cervus elaphus (Red deer),35,416,76,458,42,40
190,1638,14,Cervus elaphus (Red deer),159,859,214,902,43,54
190,1658,14,Cervus elaphus (Red deer),119,852,175,895,42,55
190,1688,14,Cervus elaphus (Red deer),59,843,117,886,43,57
190,1731,9,Cervus elaphus (Red deer),115,865,162,910,44,46
190,1761,9,Cervus elaphus (Red deer),58,849,102,898,48,44
190,1791,9,Cervus elaphus (Red deer),4,840,41,885,44,37
191,0,7,Cervus elaphus (Red deer),498,376,550,429,52,51
191,0,7,Cervus elaphus (Red deer),507,441,550,483,42,43
191,40,7,Cervus elaphus (Red deer),408,351,461,404,53,53
191,40,7,Cervus elaphus (Red deer),417,416,462,458,41,44
191,90,7,Cervus elaphus (Red deer),298,382,348,427,45,49
191,90,7,Cervus elaphus (Red deer),297,322,348,374,52,50
191,130,7,Cervus elaphus (Red deer),236,386,288,431,44,51
191,130,7,Cervus elaphus (Red deer),236,323,287,377,54,50
191,170,7,Cervus elaphus (Red deer),136,410,186,457,46,50
191,170,7,Cervus elaphus (Red deer),139,357,185,406,48,45
191,200,7,Cervus elaphus (Red deer),70,430,110,471,41,40
191,200,7,Cervus elaphus (Red deer),73,380,117,428,47,43
191,232,7,Cervus elaphus (Red deer),3,399,51,451,51,48
191,232,7,Cervus elaphus (Red deer),2,452,41,496,43,38
191,623,9,Cervus elaphus (Red deer),32,632,75,685,52,43
191,623,9,Cervus elaphus (Red deer),21,688,63,725,37,42
191,643,9,Cervus elaphus (Red deer),76,645,117,697,51,40
191,643,9,Cervus elaphus (Red deer),63,700,107,738,37,43
191,683,9,Cervus elaphus (Red deer),159,669,199,722,53,40
191,683,9,Cervus elaphus (Red deer),145,723,186,761,37,40
191,703,9,Cervus elaphus (Red deer),200,681,240,733,52,39
191,703,9,Cervus elaphus (Red deer),186,735,228,774,39,41
191,703,9,Cervus elaphus (Red deer),9,178,66,215,37,57
191,743,9,Cervus elaphus (Red deer),284,705,323,756,50,38
191,743,9,Cervus elaphus (Red deer),268,758,310,797,38,42
191,743,9,Cervus elaphus (Red deer),100,206,152,241,35,52
191,773,9,Cervus elaphus (Red deer),343,722,383,773,51,39
191,773,9,Cervus elaphus (Red deer),328,777,370,815,38,42
191,773,9,Cervus elaphus (Red deer),166,227,217,263,36,51
191,793,9,Cervus elaphus (Red deer),383,732,423,784,52,39
191,793,9,Cervus elaphus (Red deer),369,788,410,827,38,41
191,793,9,Cervus elaphus (Red deer),211,240,263,277,36,51
191,793,9,Cervus elaphus (Red deer),23,118,80,151,32,56
191,823,9,Cervus elaphus (Red deer),446,748,486,800,51,39
191,823,9,Cervus elaphus (Red deer),280,261,334,299,38,53
191,823,9,Cervus elaphus (Red deer),96,134,148,172,37,51
191,863,9,Cervus elaphus (Red deer),515,826,556,864,37,40
191,863,9,Cervus elaphus (Red deer),530,773,568,823,49,37
191,863,9,Cervus elaphus (Red deer),378,294,426,332,37,48
191,863,9,Cervus elaphus (Red deer),186,167,246,204,36,59
191,903,9,Cervus elaphus (Red deer),608,795,645,841,46,37
191,903,9,Cervus elaphus (Red deer),461,321,513,360,38,51
191,903,9,Cervus elaphus (Red deer),275,196,331,232,35,55
191,943,9,Cervus elaphus (Red deer),545,348,589,384,35,44
191,943,9,Cervus elaphus (Red deer),683,815,720,862,46,36
191,943,9,Cervus elaphus (Red deer),360,227,415,261,34,55
191,983,9,Cervus elaphus (Red deer),623,374,668,411,36,45
191,983,9,Cervus elaphus (Red deer),443,256,498,290,34,55
191,983,9,Cervus elaphus (Red deer),753,833,792,880,46,38
191,1023,9,Cervus elaphus (Red deer),525,284,577,317,33,51
191,1023,9,Cervus elaphus (Red deer),701,399,747,437,37,46
191,1023,9,Cervus elaphus (Red deer),826,852,864,899,47,37
191,1063,9,Cervus elaphus (Red deer),605,311,657,347,35,51
191,1063,9,Cervus elaphus (Red deer),777,424,825,463,38,47
191,1063,9,Cervus elaphus (Red deer),893,871,931,912,41,38
191,1093,9,Cervus elaphus (Red deer),660,332,714,367,35,53
191,1093,9,Cervus elaphus (Red deer),833,444,883,482,38,49
191,1093,9,Cervus elaphus (Red deer),945,884,980,920,35,35
191,1103,9,Cervus elaphus (Red deer),681,338,733,373,34,51
191,1103,9,Cervus elaphus (Red deer),852,451,899,489,37,46
191,1114,9,Cervus elaphus (Red deer),870,459,917,496,36,46
191,1114,9,Cervus elaphus (Red deer),700,347,755,380,33,54
191,1124,9,Cervus elaphus (Red deer),715,355,767,388,33,52
191,1124,9,Cervus elaphus (Red deer),885,467,933,504,37,47
191,1134,9,Cervus elaphus (Red deer),724,366,778,401,35,54
191,1134,9,Cervus elaphus (Red deer),894,478,941,515,37,46
191,1143,9,Cervus elaphus (Red deer),734,373,783,405,32,49
191,1143,9,Cervus elaphus (Red deer),901,484,946,520,36,44
191,1163,9,Cervus elaphus (Red deer),731,387,783,420,33,51
191,1163,9,Cervus elaphus (Red deer),899,497,947,535,37,47
191,1184,9,Cervus elaphus (Red deer),716,416,769,451,35,52
191,1184,9,Cervus elaphus (Red deer),884,526,931,563,37,47
191,1203,9,Cervus elaphus (Red deer),698,456,752,490,34,53
191,1203,9,Cervus elaphus (Red deer),865,564,911,601,36,45
191,1243,9,Cervus elaphus (Red deer),661,528,714,562,33,53
191,1243,9,Cervus elaphus (Red deer),827,635,873,671,36,46
191,1273,9,Cervus elaphus (Red deer),635,581,687,614,33,52
191,1273,9,Cervus elaphus (Red deer),799,685,846,721,36,47
191,1313,9,Cervus elaphus (Red deer),601,649,651,683,33,50
191,1313,9,Cervus elaphus (Red deer),762,751,807,786,35,44
191,1335,9,Cervus elaphus (Red deer),574,676,626,709,33,51
191,1335,9,Cervus elaphus (Red deer),735,776,780,812,35,45
191,1345,9,Cervus elaphus (Red deer),731,781,775,815,33,44
191,1353,9,Cervus elaphus (Red deer),726,781,770,815,33,43
191,1365,9,Cervus elaphus (Red deer),713,778,758,814,35,45
191,1365,9,Cervus elaphus (Red deer),552,677,601,709,32,48
191,1375,9,Cervus elaphus (Red deer),538,672,586,704,32,47
191,1375,9,Cervus elaphus (Red deer),697,776,744,812,36,46
191,1393,9,Cervus elaphus (Red deer),493,660,543,694,33,50
191,1393,9,Cervus elaphus (Red deer),652,765,698,801,35,45
191,1411,9,Cervus elaphus (Red deer),615,755,659,789,33,44
191,1413,9,Cervus elaphus (Red deer),609,753,654,788,34,44
191,1417,9,Cervus elaphus (Red deer),581,744,627,781,36,46
191,1417,9,Cervus elaphus (Red deer),418,640,468,675,34,49
191,1418,9,Cervus elaphus (Red deer),402,636,449,671,35,46
191,1418,9,Cervus elaphus (Red deer),562,740,608,776,35,46
191,1420,9,Cervus elaphus (Red deer),397,634,446,671,36,48
191,1420,9,Cervus elaphus (Red deer),558,740,604,775,35,45
191,1425,9,Cervus elaphus (Red deer),385,630,433,667,36,48
191,1425,9,Cervus elaphus (Red deer),546,737,591,773,35,45
191,1433,9,Cervus elaphus (Red deer),367,626,418,664,37,50
191,1433,9,Cervus elaphus (Red deer),531,731,576,769,37,45
191,1473,9,Cervus elaphus (Red deer),263,599,311,639,40,48
191,1473,9,Cervus elaphus (Red deer),428,707,474,743,36,45
191,1513,9,Cervus elaphus (Red deer),156,570,206,613,43,49
191,1513,9,Cervus elaphus (Red deer),328,680,375,717,36,47
191,1523,9,Cervus elaphus (Red deer),134,564,187,609,45,52
191,1523,9,Cervus elaphus (Red deer),307,676,354,711,34,46
191,1563,9,Cervus elaphus (Red deer),199,647,252,685,38,53
191,1563,9,Cervus elaphus (Red deer),23,534,75,572,37,52
191,1563,14,Cervus elaphus (Red deer),173,832,220,878,45,46
191,1573,9,Cervus elaphus (Red deer),174,640,227,677,37,52
191,1573,14,Cervus elaphus (Red deer),151,822,201,869,47,50
191,1613,9,Cervus elaphus (Red deer),78,614,124,650,35,46
191,1613,14,Cervus elaphus (Red deer),70,785,117,831,45,47
191,1643,14,Cervus elaphus (Red deer),8,759,63,805,46,55
191,1649,14,Cervus elaphus (Red deer),1,751,50,800,48,48
191,2908,14,Cervus elaphus (Red deer),17,850,60,911,61,43
191,2928,14,Cervus elaphus (Red deer),41,869,97,908,39,56
191,2958,14,Cervus elaphus (Red deer),93,891,148,917,25,55
191,5974,9,Cervus elaphus (Red deer),908,132,951,186,53,42
191,6014,9,Cervus elaphus (Red deer),827,102,866,157,54,38
192,0,9,Cervus elaphus (Red deer),560,133,614,170,36,54
192,18,9,Cervus elaphus (Red deer),522,124,573,157,32,50
192,135,9,Cervus elaphus (Red deer),281,115,338,151,35,57
192,156,9,Cervus elaphus (Red deer),235,131,290,169,38,54
192,186,9,Cervus elaphus (Red deer),166,153,228,193,40,62
192,226,9,Cervus elaphus (Red deer),79,185,144,226,40,65
192,243,9,Cervus elaphus (Red deer),40,200,106,241,40,65
192,256,15,Cervus elaphus (Red deer),10,212,79,253,41,68
192,256,15,Cervus elaphus (Red deer),33,99,75,135,36,41
192,259,9,Cervus elaphus (Red deer),0,222,53,261,38,53
192,260,9,Cervus elaphus (Red deer),0,102,31,161,58,31
192,260,9,Cervus elaphus (Red deer),0,231,30,267,36,30
192,506,15,Cervus elaphus (Red deer),736,545,778,579,33,42
192,516,9,Cervus elaphus (Red deer),11,361,69,408,46,58
192,526,9,Cervus elaphus (Red deer),40,361,98,410,49,58
192,540,9,Cervus elaphus (Red deer),80,365,135,413,47,55
192,540,9,Cervus elaphus (Red deer),19,309,77,349,39,57
192,560,9,Cervus elaphus (Red deer),134,367,186,417,50,52
192,560,9,Cervus elaphus (Red deer),63,318,122,361,43,59
192,560,9,Cervus elaphus (Red deer),32,366,95,405,39,63
192,580,9,Cervus elaphus (Red deer),190,367,242,420,52,51
192,580,9,Cervus elaphus (Red deer),90,377,155,417,39,64
192,580,9,Cervus elaphus (Red deer),112,332,169,372,40,57
192,600,9,Cervus elaphus (Red deer),243,360,293,417,56,49
192,600,9,Cervus elaphus (Red deer),157,344,209,383,39,52
192,600,9,Cervus elaphus (Red deer),151,386,212,426,39,60
192,603,9,Cervus elaphus (Red deer),252,361,299,416,54,47
192,603,9,Cervus elaphus (Red deer),161,385,222,427,41,61
192,603,9,Cervus elaphus (Red deer),163,345,219,385,40,55
192,613,9,Cervus elaphus (Red deer),191,385,252,429,44,60
192,613,9,Cervus elaphus (Red deer),278,355,326,411,55,47
192,613,9,Cervus elaphus (Red deer),186,350,242,391,41,55
192,623,9,Cervus elaphus (Red deer),221,385,279,432,47,58
192,623,9,Cervus elaphus (Red deer),306,345,353,403,58,47
192,623,9,Cervus elaphus (Red deer),207,355,261,398,42,53
192,633,9,Cervus elaphus (Red deer),230,363,280,402,38,50
192,633,9,Cervus elaphus (Red deer),335,335,373,390,54,37
192,633,9,Cervus elaphus (Red deer),248,388,300,438,50,51
192,633,9,Cervus elaphus (Red deer),0,249,39,287,37,39
192,643,9,Cervus elaphus (Red deer),274,389,320,441,52,46
192,643,9,Cervus elaphus (Red deer),251,364,305,408,43,54
192,643,9,Cervus elaphus (Red deer),3,255,62,295,39,58
192,663,9,Cervus elaphus (Red deer),322,391,367,449,57,45
192,663,9,Cervus elaphus (Red deer),290,362,338,415,53,48
192,663,9,Cervus elaphus (Red deer),400,317,448,372,55,47
192,663,9,Cervus elaphus (Red deer),47,269,105,307,37,58
192,683,9,Cervus elaphus (Red deer),365,401,411,462,61,46
192,683,9,Cervus elaphus (Red deer),447,313,497,371,57,49
192,683,9,Cervus elaphus (Red deer),97,283,157,322,38,59
192,713,9,Cervus elaphus (Red deer),430,417,478,482,64,47
192,713,9,Cervus elaphus (Red deer),184,303,247,343,39,63
192,743,9,Cervus elaphus (Red deer),267,321,324,361,40,56
192,743,9,Cervus elaphus (Red deer),497,440,544,498,58,46
192,743,9,Cervus elaphus (Red deer),582,322,628,378,56,45
192,773,9,Cervus elaphus (Red deer),349,337,411,377,40,62
192,773,9,Cervus elaphus (Red deer),563,457,608,517,60,45
192,773,9,Cervus elaphus (Red deer),648,332,693,387,54,45
192,803,9,Cervus elaphus (Red deer),434,354,492,391,36,58
192,803,9,Cervus elaphus (Red deer),629,476,673,533,56,44
192,803,9,Cervus elaphus (Red deer),716,352,763,405,52,46
192,833,9,Cervus elaphus (Red deer),529,373,591,413,39,61
192,833,9,Cervus elaphus (Red deer),699,492,746,554,62,47
192,833,9,Cervus elaphus (Red deer),788,370,835,426,56,47
192,863,9,Cervus elaphus (Red deer),771,507,820,565,58,48
192,863,9,Cervus elaphus (Red deer),622,396,681,433,36,59
192,863,9,Cervus elaphus (Red deer),857,390,907,446,56,49
192,893,9,Cervus elaphus (Red deer),836,524,882,578,53,45
192,893,9,Cervus elaphus (Red deer),715,419,775,455,35,60
192,893,9,Cervus elaphus (Red deer),922,406,969,460,54,46
192,904,9,Cervus elaphus (Red deer),865,533,909,586,52,43
192,904,9,Cervus elaphus (Red deer),754,427,813,465,37,59
192,904,9,Cervus elaphus (Red deer),836,501,875,551,49,38
192,924,9,Cervus elaphus (Red deer),915,542,959,597,54,44
192,924,9,Cervus elaphus (Red deer),822,436,883,475,38,61
192,924,9,Cervus elaphus (Red deer),886,516,923,564,47,37
192,937,9,Cervus elaphus (Red deer),873,447,939,484,36,65
192,937,9,Cervus elaphus (Red deer),924,521,971,575,54,46
192,947,9,Cervus elaphus (Red deer),904,454,966,491,37,61
192,950,9,Cervus elaphus (Red deer),920,457,978,499,41,58
192,1540,9,Cervus elaphus (Red deer),432,505,479,544,39,46
192,1540,9,Cervus elaphus (Red deer),514,542,561,582,40,47
192,1540,9,Cervus elaphus (Red deer),465,812,512,866,53,46
192,1540,9,Cervus elaphus (Red deer),555,711,598,760,48,42
192,1560,9,Cervus elaphus (Red deer),423,802,472,856,53,49
192,1560,9,Cervus elaphus (Red deer),510,692,552,740,47,41
192,1580,9,Cervus elaphus (Red deer),467,676,509,722,46,41
192,1580,9,Cervus elaphus (Red deer),383,795,432,851,55,48
192,1600,9,Cervus elaphus (Red deer),342,488,398,530,42,56
192,1600,9,Cervus elaphus (Red deer),291,466,344,510,44,53
192,1600,9,Cervus elaphus (Red deer),420,658,460,703,44,39
192,1600,9,Cervus elaphus (Red deer),341,788,390,843,54,48
192,1620,9,Cervus elaphus (Red deer),300,779,347,832,53,46
192,1620,9,Cervus elaphus (Red deer),373,638,415,683,45,41
192,1640,9,Cervus elaphus (Red deer),259,770,309,823,52,49
192,1640,9,Cervus elaphus (Red deer),329,622,368,664,41,39
192,1660,9,Cervus elaphus (Red deer),82,406,140,447,40,57
192,1660,9,Cervus elaphus (Red deer),217,761,266,814,52,49
192,1660,9,Cervus elaphus (Red deer),143,424,198,467,43,54
192,1660,9,Cervus elaphus (Red deer),282,606,321,649,42,39
192,1680,9,Cervus elaphus (Red deer),239,591,279,635,43,40
192,1680,9,Cervus elaphus (Red deer),176,749,227,803,54,51
192,1680,9,Cervus elaphus (Red deer),81,405,140,450,44,59
192,1680,9,Cervus elaphus (Red deer),11,381,63,422,41,52
192,1688,9,Cervus elaphus (Red deer),159,747,211,800,52,51
192,1688,9,Cervus elaphus (Red deer),224,587,262,628,41,38
192,1688,9,Cervus elaphus (Red deer),59,400,120,443,43,61
192,1708,9,Cervus elaphus (Red deer),180,575,218,618,42,38
192,1708,9,Cervus elaphus (Red deer),119,735,172,789,54,52
192,1708,9,Cervus elaphus (Red deer),7,385,66,427,42,59
192,1708,9,Cervus elaphus (Red deer),454,855,494,896,40,40
192,1718,9,Cervus elaphus (Red deer),159,571,198,614,43,39
192,1718,9,Cervus elaphus (Red deer),99,729,150,783,53,50
192,1718,9,Cervus elaphus (Red deer),430,845,469,885,39,39
192,1728,9,Cervus elaphus (Red deer),137,566,177,607,41,39
192,1728,9,Cervus elaphus (Red deer),77,723,131,776,53,53
192,1728,9,Cervus elaphus (Red deer),405,834,447,876,41,41
192,1748,9,Cervus elaphus (Red deer),34,710,91,766,55,56
192,1748,9,Cervus elaphus (Red deer),96,555,134,597,41,38
192,1748,9,Cervus elaphus (Red deer),355,812,399,855,43,44
192,1768,9,Cervus elaphus (Red deer),54,544,91,587,42,37
192,1768,9,Cervus elaphus (Red deer),304,790,350,832,41,45
192,1774,9,Cervus elaphus (Red deer),41,543,80,584,40,38
